segment,origin_id,origin_index,segment_lo,segment_hi,target_end_index,index_in_segment
test,Climate:h4:f2:o1122,1122,1017,1144,1126,True
test,Climate:h4:f2:o1123,1123,1017,1144,1127,True
test,Climate:h4:f2:o1124,1124,1017,1144,1128,True
test,Climate:h4:f2:o1125,1125,1017,1144,1129,True
test,Climate:h4:f2:o1126,1126,1017,1144,1130,True
test,Climate:h4:f2:o1127,1127,1017,1144,1131,True
test,Climate:h4:f2:o1128,1128,1017,1144,1132,True
test,Climate:h4:f2:o1129,1129,1017,1144,1133,True
test,Climate:h4:f2:o1130,1130,1017,1144,1134,True
test,Climate:h4:f2:o1131,1131,1017,1144,1135,True
test,Climate:h4:f2:o1132,1132,1017,1144,1136,True
test,Climate:h4:f2:o1133,1133,1017,1144,1137,True
test,Climate:h4:f2:o1134,1134,1017,1144,1138,True
test,Climate:h4:f2:o1135,1135,1017,1144,1139,True
test,Climate:h4:f2:o1136,1136,1017,1144,1140,True
test,Climate:h4:f2:o1137,1137,1017,1144,1141,True
test,Climate:h4:f2:o1138,1138,1017,1144,1142,True
test,Climate:h4:f2:o1139,1139,1017,1144,1143,True
test,Climate:h4:f2:o1140,1140,1017,1144,1144,True
