task_id,origin_id,proxy_selected,conservative_lag_selected,removed_by_lag,removed_end_dates,trigger
SocialGood_h3_f1,SocialGood:h3:f1:o518,32,32,"['233a1898e63d65f6', '2d8739938b84471d', '4028ea85f7edc31f', '4d0a6fb02f2d11db', '683bd0f8656efed5', '6cfd39e746af9417', 'b75f5090ca96e25f', 'fbfb34fd98cc4de6']","['1991-02-03', '1991-02-10', '1991-02-17', '1991-02-17', '1991-02-03', '1991-02-24', '1991-02-10', '1991-02-24']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o519,32,32,"['01a57aa6c4634b0d', '13018406b7e41c46', '3be9c9fe27accc60', '4aa0f6fe9216d754', '4e1320ef4598681f', '529d88500e2d578e', '7bc3a5036aa0c5fc', '8e1dbb116012256f', 'fdd59dabaeb74e49']","['1991-03-03', '1991-03-10', '1991-03-31', '1991-03-24', '1991-03-17', '1991-03-10', '1991-03-03', '1991-03-31', '1991-03-17']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o520,32,32,"['131e0ec091c1e7c4', '2c17eaf5a191e665', '3be9c9fe27accc60', '533ab8df50b82b76', '8e1dbb116012256f', 'ace38633e499e626', 'ea2aa8b47a2b32f1', 'f7b10173d2f15d43']","['1991-04-21', '1991-04-14', '1991-03-31', '1991-04-21', '1991-03-31', '1991-04-07', '1991-04-07', '1991-04-28']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o521,32,32,"['0dfa4d43ddbbc280', '2de76dfa0905ed73', '558bcd7adb89e1c7', '83982e69a7e79798', '8a79eecb90720d98', '8e11bdf9aed644f2', 'b022d84c3b61ba80', 'd0bfe6ccceb80e31']","['1991-05-19', '1991-05-05', '1991-05-26', '1991-05-12', '1991-05-26', '1991-05-05', '1991-05-12', '1991-05-19']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o522,32,32,"['1e9e708af7cfc88d', '867afcb4de4d3a24', 'a506c6b294760b6b', 'dbabd2f68a161cad', 'df6fb13e03448aca', 'e7edccb24f880db3']","['1991-06-02', '1991-06-16', '1991-06-02', '1991-06-23', '1991-06-30', '1991-06-16']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o523,32,32,"['12e4a3674a3998c0', '3cf09db7f5ccc4f7', '6cec38badd5e9814', '7b91f7d37b32a88a', '83c992293e654b0d', 'a05c5255f8a75ef9', 'bdafa5af48aea8a1', 'd928ca4fd43f1fce']","['1991-07-07', '1991-07-14', '1991-07-21', '1991-07-21', '1991-07-28', '1991-07-07', '1991-07-14', '1991-07-28']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o524,32,32,"['076675c396d81113', '2218167e6621a2f4', '26a8951bc2f2de57', '59a7ebd101f12e04', '5c65860791837857', '648fb7471807d72e', '98db983f04c9eb77', 'b7c6bce0070ae6fa']","['1991-08-18', '1991-08-25', '1991-08-18', '1991-08-25', '1991-08-04', '1991-08-04', '1991-08-11', '1991-08-11']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o525,32,32,"['0fd9c52155231e37', '2e2609667c3d9bb9', '669ed6396c152b4a', '8386dc3db5f5d421', '94d470db7e3f29f1', 'a1c664114dd90a28', 'a88aeea75f7f434a', 'adbfb53e945cf5ae', 'd63887d37c76765c', 'f610749d74906a97']","['1991-09-01', '1991-09-15', '1991-09-15', '1991-09-29', '1991-09-22', '1991-09-01', '1991-09-08', '1991-09-08', '1991-09-29', '1991-09-22']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o526,32,32,"['7d35042381b4b2b1', '9ffdd90e5cc6d99b', 'a178c4f4ea3e9b4a', 'd2982c6835bba0b4', 'd2a425777d140065', 'd2f473e7980c9b94', 'e69cdfaff0c5079a']","['1991-10-06', '1991-10-27', '1991-10-20', '1991-10-06', '1991-10-27', '1991-10-13', '1991-10-20']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o527,32,32,"['1cb11dfaee32a7c6', '4cacb68e7f29a00c', '4ddbe5b32e4d2a63', '521251550a684b7b', '77927afe0f59668a', '84bbbfea1f4f7059', 'dd5a809f21c4dba1', 'e9a07209908f174c']","['1991-11-10', '1991-11-03', '1991-11-17', '1991-11-10', '1991-11-17', '1991-11-24', '1991-11-24', '1991-11-03']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o528,32,32,"['065768a04d349ce3', '0f317a47f230b805', '17e2b86f497a844a', '9006101d0c0718da', '924210a7c23367ad', 'c50ff09a86c3f60c', 'e761bcb5865cfba8', 'fbea47d700490637', 'fc34e1ab035a4d89', 'fe2926c3ef6e11ac']","['1991-12-01', '1991-12-22', '1991-12-15', '1991-12-01', '1991-12-08', '1991-12-08', '1991-12-29', '1991-12-15', '1991-12-22', '1991-12-29']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o529,32,32,"['34f533ffd2dd2564', '515bca8d10199534', '82a1f567d107daba', '8932c27727da52b4', 'ab0997d089a45628', 'afca634e1819b90d', 'd78f4c471d0b3cb1', 'e4f7eb18ccbc6bb2']","['1992-01-19', '1992-01-26', '1992-01-05', '1992-01-12', '1992-01-12', '1992-01-19', '1992-01-26', '1992-01-05']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o530,32,32,"['156d74fb9bfda581', '1d6b28271b533e1e', '2024254bbeb9bc4a', '847d44f96311b833', '9564184de6d001a8', '95914aa636e754a9', 'ac05886cdafa3374', 'ebdda7e82cfcb807']","['1992-02-23', '1992-02-09', '1992-02-23', '1992-02-02', '1992-02-09', '1992-02-02', '1992-02-16', '1992-02-16']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o531,32,32,"['0f982a034f047e2a', '145e9359c3f86798', '188fcd811ecd2e09', '371779140cca0c7c', '89fa7efd48b7acff', '9605bf457900c4cd', 'a70c8ff18d58b178', 'c37a2171a78806ab', 'fcc89620fb604d0b']","['1992-03-15', '1992-03-22', '1992-03-01', '1992-03-01', '1992-03-22', '1992-03-29', '1992-03-08', '1992-03-29', '1992-03-15']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o532,32,32,"['08b5cf6ae3e77a00', '120281d4048e6bd6', '2d90f628c0f46283', '55c1d6bdbb59fe9a', '9ef24d483f1525cb', 'd6aae7b043496033', 'dc9251973e3f5dda', 'f4f59af8a7c850ef']","['1992-04-05', '1992-04-12', '1992-04-05', '1992-04-19', '1992-04-12', '1992-04-26', '1992-04-19', '1992-04-26']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o533,32,32,"['07273df11d79fe0d', '19951bcb63f4a516', '330a0b5791a5f3e9', '3ac1fd16c4c4595b', '481140738b30a730', '636a658d1226a2f4', 'a865031c0cd8d823', 'ba8df0783820b645', 'd128dabe077bbcd7', 'f7ee5f98a2deb381']","['1992-05-10', '1992-05-31', '1992-05-03', '1992-05-17', '1992-05-10', '1992-05-03', '1992-05-31', '1992-05-17', '1992-05-24', '1992-05-24']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o534,32,32,"['19951bcb63f4a516', '2c92f17b93e5b3d5', '2d2d31a4c18159dc', '31c24e2db5f42a30', 'a865031c0cd8d823', 'b17e746cdee8a9d4', 'b7e39f24eb95d55d', 'da3b8b47b002fde6', 'eaf22b8b45cd17c6']","['1992-05-31', '1992-06-07', '1992-06-21', '1992-06-21', '1992-05-31', '1992-06-07', '1992-06-28', '1992-06-14', '1992-06-14']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o535,32,32,"['2b1b41b3c11286b2', '37df0cd7ec0eb6dc', '5cff3da1cac704b3', '66a509fb923f6f30', '772112934659731d', '8cbf6473f5620826', '9922763fa2ff02be', 'd7edc4708e7294f7']","['1992-07-12', '1992-07-05', '1992-07-12', '1992-07-19', '1992-07-26', '1992-07-05', '1992-07-19', '1992-07-26']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o536,32,32,"['864d5c19758847e8', 'b1bf6fbb07e7d463', 'b532751f3d6fce2b', 'b93a4a2abf964bde', 'bf93f8f537a1816c', 'c79334f25b1a925b', 'd36435fda553cda2', 'deb79fed49e0beeb', 'e8d11a5867cc77fd', 'f6771e078215e05f']","['1992-08-02', '1992-08-30', '1992-08-23', '1992-08-09', '1992-08-30', '1992-08-23', '1992-08-16', '1992-08-09', '1992-08-16', '1992-08-02']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o537,32,32,"['21beac559faa391b', '2f644b41bf43a219', '39499c02f7910cd1', '3c4250c66dd59a8f', 'a5abd7dc072e9c90', 'd22a1a4ccb0e18c5', 'eb10c6242e497890']","['1992-09-27', '1992-09-20', '1992-09-27', '1992-09-06', '1992-09-06', '1992-09-20', '1992-09-13']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o538,32,32,"['0156511579648be9', '11d5d3d36c2c91af', '163cfc16c4292d60', '3303a24531093352', '4a71af54e7a3824b', 'beb739a38d433646', 'e3ef1850ffb6a17f', 'e42c5d79c64d8785']","['1992-10-11', '1992-10-25', '1992-10-04', '1992-10-18', '1992-10-11', '1992-10-18', '1992-10-25', '1992-10-04']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o539,32,32,"['0a95580fa6c491a9', '0f4b136d0bf6a1ad', '1f2e07767e8b2f9e', '26e0ec1c537e141b', '89c8985b3a127583', '8b6a51e7de8d6d98', 'c83a59487277e2a8', 'e1a4aa01b5c89524', 'fb39af49e3a698cf', 'fdb40aee07f105ae']","['1992-11-15', '1992-11-08', '1992-11-22', '1992-11-01', '1992-11-01', '1992-11-15', '1992-11-29', '1992-11-29', '1992-11-22', '1992-11-08']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o540,32,32,"['286059ca7bcd3892', '46f962641ee16e56', '59d4b344cbb97458', 'a7a33980140b3b98', 'dc41e0bdd4f3b90d', 'ef1fda886c2ba245', 'f857c8955e983840', 'f9899bb7cc0cedde']","['1992-12-20', '1992-12-27', '1992-12-13', '1992-12-20', '1992-12-13', '1992-12-27', '1992-12-06', '1992-12-06']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o541,32,32,"['109ad6ec7f797d3e', '325d7a71719ac32d', '43413bca4e118e62', '4e6b827527a94870', '692e6b3c8c9b468f', '995b1f826fc0b407', 'bd756c191c7c8136', 'c9a4c8bc3c989b7c', 'daef6ee834bb2579', 'e9ccf5e8b8f1ce5f']","['1993-01-31', '1993-01-03', '1993-01-10', '1993-01-10', '1993-01-24', '1993-01-24', '1993-01-03', '1993-01-17', '1993-01-17', '1993-01-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o542,32,32,"['034d91bcdd2fe2d5', '109ad6ec7f797d3e', '43900d0ddb202a70', '5905aea8da9585b6', '7706731c5f96d211', 'afdd20115c98cf1e', 'c068138564405bfc', 'e9ccf5e8b8f1ce5f']","['1993-02-14', '1993-01-31', '1993-02-28', '1993-02-07', '1993-02-21', '1993-02-28', '1993-02-21', '1993-01-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o543,32,32,"['0b906af39563ba01', '58fa32ab35f133a7', '6061775a3fa79583', 'a9a949768f7efb04', 'c26df373e3c84ab3', 'c73f6f19e473661b', 'ddeaaba21a7d29c5']","['1993-03-28', '1993-03-28', '1993-03-21', '1993-03-14', '1993-03-21', '1993-03-07', '1993-03-14']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o544,32,32,"['19b7877b0121b472', '2f6951b77d00711b', '673213f0a20d8640', '7388062008ba3e81', '77ca52c2c7777c3f', '992066672903390a', 'c46cb5cdddb78fae']","['1993-04-04', '1993-04-18', '1993-04-25', '1993-04-18', '1993-04-04', '1993-04-25', '1993-04-11']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o545,32,32,"['18da9d88ddf9bd93', '43d9d4c7d55a526f', '5661b10520aed108', '57f06574ffb71236', '604573f190be2829', '98e951087bf2e6f0', '9a81f7d262fc4a0b', 'a81c69c7f5c6879b', 'ad217704af869a6a', 'b881123bc67dab6f']","['1993-05-02', '1993-05-23', '1993-05-30', '1993-05-09', '1993-05-09', '1993-05-02', '1993-05-23', '1993-05-16', '1993-05-16', '1993-05-30']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o546,32,32,"['6545eb27cdb23703', '7ea9abbf6dbd9ac9', '8ea971b6d6fb38ce', '94da605269a1e547', '9db388605b68608e', '9f3774e88dd1c4fc', 'aec567565bb0d293', 'bac9d40415581122']","['1993-06-27', '1993-06-13', '1993-06-06', '1993-06-20', '1993-06-13', '1993-06-27', '1993-06-20', '1993-06-06']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o547,32,32,"['1074a79d7bad7d3a', '26943f830f2d4800', '3ff6a401e1f71ac8', '60b4f2f665c46e21', '85a1f3c9c03de871', 'b1fbf7c5f878941a', 'ba29be6712dcaf7a', 'bfb6068b964cacd4']","['1993-07-04', '1993-07-04', '1993-07-25', '1993-07-18', '1993-07-25', '1993-07-18', '1993-07-11', '1993-07-11']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o548,32,32,"['06535c7d4ecdaa3f', '12b07608fcc6c228', '16dbae5a62e9c3fb', '6d3cc04e9408ab8d', 'a393675e9c6c56af', 'adf13216c8faa78e', 'c266f515cf3aed5d', 'ca935697f3d9b8f0', 'cf1a23ad235dda66', 'cf9f1a71f7b5412c']","['1993-08-15', '1993-08-22', '1993-08-29', '1993-08-22', '1993-08-01', '1993-08-29', '1993-08-01', '1993-08-08', '1993-08-15', '1993-08-08']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o549,32,32,"['18ad55a87005e655', '2d0e08afb11df692', '7c43723e7a707110', '817e3015a687310d', 'c743dfb615565216', 'c79d6b63165bb886', 'fc242f0f54a6817f']","['1993-09-19', '1993-09-12', '1993-09-05', '1993-09-26', '1993-09-12', '1993-09-19', '1993-09-26']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o550,32,32,"['034ae6c08e967fb2', '1bd5fa37c0c93502', '4dc705807ef8361a', '636160b5c4761399', '8b89cfa4fcc6b180', 'aae9c1f993ea7797', 'b1d2f7d04b380345', 'b3e5109b7347d892', 'c034756e1feca29e', 'f99bb2241a440dcd']","['1993-10-03', '1993-10-24', '1993-10-31', '1993-10-24', '1993-10-17', '1993-10-31', '1993-10-17', '1993-10-03', '1993-10-10', '1993-10-10']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o551,32,32,"['237cdac4ee7a0de9', '2d52dad225ae8e64', '347e3f4530c3b68f', '4dc705807ef8361a', '935cd9bb7a2ae127', 'a8d2eb7cf3e8cd16', 'aae9c1f993ea7797', 'e7b3506b0cc87b87', 'efd150e4c611b5e4']","['1993-11-21', '1993-11-07', '1993-11-14', '1993-10-31', '1993-11-28', '1993-11-07', '1993-10-31', '1993-11-14', '1993-11-21']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o552,32,32,"['37ff6954abef4371', '3b0bcd882646315f', '3fb2c5528ca28def', '454571e47759343b', '4acbacd1e88da02f', '80b0af2f1256e5fe', 'b2e8a35de6673f0e', 'f4e42d619b6af6a0']","['1993-12-26', '1993-12-26', '1993-12-19', '1993-12-19', '1993-12-12', '1993-12-12', '1993-12-05', '1993-12-05']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o553,33,32,"['035b082453809a7d', '0d4bb1db45b579d4', '3c7e981650d66d53', '5cbcd2389eedc7d9', '65572d49662d0b16', '71cc1e40cd5445d0', '7a0984191db2865c', '973b9c4cd2b94ffb', 'a56110669ee6409b', 'a6bddcf24b7da1aa', 'fdffa356e2a4562b']","['1994-01-09', '1994-01-31', '1994-01-23', '1994-01-02', '1994-01-02', '1994-01-16', '1994-01-30', '1994-01-09', '1994-01-16', '1994-01-23', '1994-01-30']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o554,34,32,"['084d112ba49e16ef', '0d4bb1db45b579d4', '3fb72ccbaecd8fd5', '50bb979ec2b5580f', '71296d3fc9f56ed9', '7a0984191db2865c', '81b5e84a7bb9ee26', '9a01f0cd4784bc27', 'b19d22d971969441', 'd12cbe0d817c69a4', 'ee34c34f4b3eedf2', 'fdffa356e2a4562b']","['1994-02-13', '1994-01-31', '1994-02-13', '1994-02-20', '1994-02-06', '1994-01-30', '1994-02-27', '1994-02-27', '1994-02-28', '1994-02-20', '1994-02-06', '1994-01-30']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o555,35,34,"['419c0556b403aa14', '65a1a089b68a39e5', '7306eb7419e73289', '925ae368703f7a63', 'ac8ceb50ed8c471b', 'b7d053c857f0c034', 'cf76970a488faac2', 'd8b84aadca5ad16a']","['1994-03-20', '1994-03-27', '1994-03-27', '1994-03-20', '1994-03-13', '1994-03-31', '1994-03-06', '1994-03-06']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o556,36,34,"['0cf6a2066f8aba6c', '7b2ec1e76861364e', '7cfde356bd517b47', '87784e7877ab3874', 'a50692fa4cbf6304', 'aa3b946c98e2c3b3', 'b7d053c857f0c034', 'd5b7902f3172e5dd', 'e49e25b12ddacf2e']","['1994-04-17', '1994-04-30', '1994-04-03', '1994-04-10', '1994-04-17', '1994-04-03', '1994-03-31', '1994-04-24', '1994-04-10']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o557,37,36,"['1c878f3f5ea6f97e', '277f6ca4e935b96f', '5e723ecb83e39d62', '604d94a9d8a87aac', '72f2844dad1236da', '90f10e4d41a48dfa', '932c73e4840ab0b1', 'b7919eedf69112fe', 'e392597c902cc7ad', 'f4bc15e40b988dce']","['1994-05-22', '1994-05-01', '1994-05-08', '1994-05-15', '1994-05-01', '1994-05-31', '1994-05-22', '1994-05-15', '1994-05-29', '1994-05-08']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o558,38,36,"['225f7dd8a62cb216', '33b7cb7f45f88002', '537437bfddec0a2c', '5cced971d460eb14', '6443b4a7cf37bb3b', '6da2983e44db2de5', '90f10e4d41a48dfa', 'b51c3a4542f4d20f', 'd53646ca94baf12c']","['1994-06-05', '1994-06-12', '1994-06-19', '1994-06-26', '1994-06-30', '1994-06-12', '1994-05-31', '1994-06-26', '1994-06-05']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o559,39,38,"['01ca9b86b9227567', '1efbbed0d4254111', '1f6df3e742e5af41', '35bef0b202cd1e85', '46ddf9084bd371b0', '7452934d36ed662a', 'a6eadcee61730178', 'b922580bf14738e4', 'd71f68a3589fc5f2', 'db318c8d8a60afab', 'e9e2401ddacdd7b7']","['1994-07-10', '1994-07-31', '1994-07-17', '1994-07-31', '1994-07-17', '1994-07-03', '1994-07-24', '1994-07-31', '1994-07-24', '1994-07-10', '1994-07-03']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o560,40,39,"['024a5a49dffdd418', '4244400ce3882015', '49af422aca60b75c', '55a56abc4870f8f3', '62665b18aec108f0', '66c846345862a74d', 'afe65823e0120aa4', 'f7d289ec138687bc', 'ff71eb4d180b90d8']","['1994-08-07', '1994-08-31', '1994-08-21', '1994-08-21', '1994-08-14', '1994-08-28', '1994-08-14', '1994-08-28', '1994-08-07']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o561,41,39,"['0a5efc6bb33b63cf', '4244400ce3882015', '60979f23472a0e22', '648a5df4915e0ba9', '7dc5e4b158d010c9', '909e69582efb5ab6', '9f2b854ebfd76537', 'a1ab38cbb728ae2d', 'ab3913d60a400728']","['1994-09-30', '1994-08-31', '1994-09-25', '1994-09-18', '1994-09-11', '1994-09-25', '1994-09-18', '1994-09-04', '1994-09-04']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o562,42,41,"['06d234b16fff1f4b', '275da7984de04c14', '29521ac2ae573962', '4307e53392cae047', '4675f8460a397554', 'aa00466332e6db3d', 'bba1184e686b60c2', 'c86d4daf310690f5', 'd9dc74a7579cdebc']","['1994-10-16', '1994-10-30', '1994-10-31', '1994-10-09', '1994-10-23', '1994-10-30', '1994-10-09', '1994-10-02', '1994-10-16']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o563,43,41,"['01928844ea2df4b2', '08acb80ddb91b578', '1fbff39c32edffe4', '29521ac2ae573962', '2abbce79de622968', '32643e71af200c54', '86bf0f45d6f37114', 'a98b5113786dd77f', 'af51905d822231f9', 'f1a0d60872035415']","['1994-11-20', '1994-11-06', '1994-11-20', '1994-10-31', '1994-11-27', '1994-11-13', '1994-11-30', '1994-11-13', '1994-11-27', '1994-11-06']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o564,44,43,"['03dc3364fbc740e3', '1879fc8753a75ef6', '21c1d5ca9fdb7329', '5eec9096e72cb72b', '748ca3ac2f514bf3', 'd8e873286ea89781', 'd9e5c2c0e3e50ca5', 'dc5780d3b7fa0a4d']","['1994-12-18', '1994-12-18', '1994-12-31', '1994-12-04', '1994-12-04', '1994-12-11', '1994-12-25', '1994-12-11']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o565,44,44,"['1354c33bf3a5fa07', '1461547c9117b690', '2422afc32438910f', '51e9cf25bbbaf629', '5fbc4694551aa7ab', '613735d3f75df053', '7dd696992e061797', '8dd89a035f8c2ac0', '9ab694bed81f92d2']","['1995-01-22', '1995-01-08', '1995-01-29', '1995-01-29', '1995-01-15', '1995-01-01', '1995-01-01', '1995-01-22', '1995-01-15']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o566,45,44,"['0d9f399dad3aa858', '17b779b61214432e', '2422afc32438910f', '2c07a9dbefb9aa8c', '3fbf3da338b103a3', '51e9cf25bbbaf629', '90c52054679139c5', 'd9581f5ee708e270', 'e06e84b468fd1f6a', 'e6b1dfe294d7d1c8']","['1995-02-26', '1995-02-05', '1995-01-29', '1995-02-19', '1995-02-12', '1995-01-29', '1995-02-05', '1995-02-26', '1995-02-28', '1995-02-19']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o567,46,45,"['0938611b5f64ca75', '18b6328180f6a0d7', '610d348aaf19f51a', '728e9882be9c9026', 'a2fb26261ed8a093', 'd82ec5180d6c2d54', 'f28eaa525ea69f59', 'f2c3d8738f82e089', 'fb9cccd2fb84d8b3']","['1995-03-12', '1995-03-19', '1995-03-05', '1995-03-19', '1995-03-26', '1995-03-31', '1995-03-05', '1995-03-26', '1995-03-12']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o568,47,45,"['120f9004154a317b', '13d2ad745fb86519', '5f9c53da6b12edcc', '76eb28af468f159d', '8d8dc744720f8a9e', '9432620720991cba', 'b6460c3b7aa37447', 'c16042efe4c80ac0', 'c5caa33c5e6f079f', 'd82ec5180d6c2d54', 'f1f5748d3db23a8f']","['1995-04-23', '1995-04-30', '1995-04-09', '1995-04-02', '1995-04-16', '1995-04-16', '1995-04-09', '1995-04-30', '1995-04-30', '1995-03-31', '1995-04-02']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o569,47,47,"['2fd9a70c9eca188e', '3adcdbba786bbfc1', '41588c5f2dbdb523', '4523099c2ccaf1c6', '5116a863e999b86b', '6d6555a7c94b75dd', '74493f01e0729b01', 'f1ca922a70a26517']","['1995-05-07', '1995-05-14', '1995-05-14', '1995-05-21', '1995-05-28', '1995-05-07', '1995-05-28', '1995-05-21']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o570,48,47,"['1f165c1a9d4b5ddb', '2f5345440e4d8727', '4362a829b877c7e6', '46a530381fd40c14', '6a838ef40da27e91', '791759fe059bac54', 'ce1b9509e1dc5f29', 'd2bc4149de4c5564']","['1995-06-11', '1995-06-04', '1995-06-04', '1995-06-18', '1995-06-18', '1995-06-25', '1995-06-30', '1995-06-25']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o571,49,48,"['06718773b0343e73', '07e8cbb59e83de53', '2f4106d904009bc6', '4b782f34d6e99ac6', '67a2379095545146', '7eb8e8da959abf4f', '9022aae6bc37c2c5', 'a23e983611fa45d5', 'bb653fac3df9a067', 'c87dd441df005362', 'e2488b24afb32bab']","['1995-07-09', '1995-07-30', '1995-07-02', '1995-07-09', '1995-07-23', '1995-07-31', '1995-07-16', '1995-07-16', '1995-07-30', '1995-07-02', '1995-07-23']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o572,50,49,"['060088fdfa7c0093', '0733d1ddbca2c6d6', '6ffbe0b5871fe5ef', '8b6412f96955dde1', 'baacd8854320bb8e', 'da28dbb4d408f899']","['1995-08-13', '1995-08-31', '1995-08-06', '1995-08-20', '1995-08-20', '1995-08-06']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o573,51,49,"['0733d1ddbca2c6d6', '3342d4432a981492', '397fd00aa9cb1919', '4b5d68a6e62ace10', '6601220f69badb9c', '77a4994b107eb53d', 'c437717d8175a90b', 'e1c0a0d8f00908a8', 'f36c5b6205902ffc']","['1995-08-31', '1995-09-10', '1995-09-03', '1995-09-10', '1995-09-17', '1995-09-24', '1995-09-30', '1995-09-17', '1995-09-03']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o574,52,51,"['3f456d7578e8ee92', '5eee1732d45eb22a', '88f4e580a9a10f48', 'a68eaf80b0ab96ab', 'af68ef587547b759', 'c2d35e5a3a253814', 'f144c704f03070f5', 'f6291dac1c926f2a', 'f658cc71d5675e68', 'f7fef8af63e51d7c']","['1995-10-08', '1995-10-01', '1995-10-29', '1995-10-22', '1995-10-01', '1995-10-08', '1995-10-15', '1995-10-15', '1995-10-29', '1995-10-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o575,52,51,"['3011f525d0f116a4', '315f7f4e4941707d', 'aa1479e14ce9e02e', 'd0895c50245da02c', 'dd2d145e38a13d3a', 'e2bd230ff4b2f227', 'f24f39139108de23', 'f7fef8af63e51d7c']","['1995-11-05', '1995-11-19', '1995-11-19', '1995-11-05', '1995-11-26', '1995-11-12', '1995-11-12', '1995-10-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o576,53,52,"['1005f485ffe06a6e', '74d2a20f13fef368', '80dac974789b88f4', '84f392ef207cf37a', '889840a1ab2d7f37', 'a36d11500a6ad519', 'a8b98c9bfdb78bf5', 'c6316ead7c4d8c3b', 'e250033da5cc6d0d', 'f36dda4209c0fbee', 'f69aacd8cdfacc99']","['1995-12-31', '1995-12-03', '1995-12-24', '1995-12-10', '1995-12-17', '1995-12-10', '1995-12-31', '1995-12-03', '1995-12-17', '1995-12-24', '1995-12-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o577,53,52,"['0426609b379f6ee8', '0e3fd6805a92cb17', '2923899604420d0d', '2ef956fff277cc27', '4dbd811ffce729dc', '53e9db2e90f28ec8', '60852337109e1518', '8203a680fea55b1f', 'fd1823e19d21965d']","['1996-01-07', '1996-01-28', '1996-01-28', '1996-01-14', '1996-01-14', '1996-01-21', '1996-01-31', '1996-01-21', '1996-01-07']",lag_not_elapsed
