source_bundle_row,origin_id,origin_index,segment,cutoff_time,history_start,segment_lo,segment_hi,package_row,package_partition,horizon_end_index
471,Climate:h4:f2:o523,523,train,2010-01-12T00:00:00,2009-01-13T00:00:00,0,636,471,selection_fit,527
472,Climate:h4:f2:o524,524,train,2010-01-19T00:00:00,2009-01-20T00:00:00,0,636,472,selection_fit,528
473,Climate:h4:f2:o525,525,train,2010-01-26T00:00:00,2009-01-27T00:00:00,0,636,473,selection_fit,529
474,Climate:h4:f2:o526,526,train,2010-02-02T00:00:00,2009-02-03T00:00:00,0,636,474,selection_fit,530
475,Climate:h4:f2:o527,527,train,2010-02-09T00:00:00,2009-02-10T00:00:00,0,636,475,selection_fit,531
476,Climate:h4:f2:o528,528,train,2010-02-16T00:00:00,2009-02-17T00:00:00,0,636,476,selection_fit,532
477,Climate:h4:f2:o529,529,train,2010-02-23T00:00:00,2009-02-24T00:00:00,0,636,477,selection_fit,533
478,Climate:h4:f2:o530,530,train,2010-03-02T00:00:00,2009-03-03T00:00:00,0,636,478,selection_fit,534
479,Climate:h4:f2:o531,531,train,2010-03-09T00:00:00,2009-03-10T00:00:00,0,636,479,selection_fit,535
480,Climate:h4:f2:o532,532,train,2010-03-16T00:00:00,2009-03-17T00:00:00,0,636,480,selection_fit,536
481,Climate:h4:f2:o533,533,train,2010-03-23T00:00:00,2009-03-24T00:00:00,0,636,481,selection_fit,537
482,Climate:h4:f2:o534,534,train,2010-03-30T00:00:00,2009-03-31T00:00:00,0,636,482,selection_fit,538
483,Climate:h4:f2:o535,535,train,2010-04-06T00:00:00,2009-04-07T00:00:00,0,636,483,selection_fit,539
484,Climate:h4:f2:o536,536,train,2010-04-13T00:00:00,2009-04-14T00:00:00,0,636,484,selection_fit,540
485,Climate:h4:f2:o537,537,train,2010-04-20T00:00:00,2009-04-21T00:00:00,0,636,485,selection_fit,541
486,Climate:h4:f2:o538,538,train,2010-04-27T00:00:00,2009-04-28T00:00:00,0,636,486,selection_fit,542
487,Climate:h4:f2:o539,539,train,2010-05-04T00:00:00,2009-05-05T00:00:00,0,636,487,selection_fit,543
488,Climate:h4:f2:o540,540,train,2010-05-11T00:00:00,2009-05-12T00:00:00,0,636,488,selection_fit,544
489,Climate:h4:f2:o541,541,train,2010-05-18T00:00:00,2009-05-19T00:00:00,0,636,489,selection_fit,545
490,Climate:h4:f2:o542,542,train,2010-05-25T00:00:00,2009-05-26T00:00:00,0,636,490,selection_fit,546
491,Climate:h4:f2:o543,543,train,2010-06-01T00:00:00,2009-06-02T00:00:00,0,636,491,selection_fit,547
492,Climate:h4:f2:o544,544,train,2010-06-08T00:00:00,2009-06-09T00:00:00,0,636,492,selection_fit,548
493,Climate:h4:f2:o545,545,train,2010-06-15T00:00:00,2009-06-16T00:00:00,0,636,493,selection_fit,549
494,Climate:h4:f2:o546,546,train,2010-06-22T00:00:00,2009-06-23T00:00:00,0,636,494,selection_fit,550
495,Climate:h4:f2:o547,547,train,2010-06-29T00:00:00,2009-06-30T00:00:00,0,636,495,selection_fit,551
496,Climate:h4:f2:o548,548,train,2010-07-06T00:00:00,2009-07-07T00:00:00,0,636,496,selection_fit,552
497,Climate:h4:f2:o549,549,train,2010-07-13T00:00:00,2009-07-14T00:00:00,0,636,497,selection_fit,553
498,Climate:h4:f2:o550,550,train,2010-07-20T00:00:00,2009-07-21T00:00:00,0,636,498,selection_fit,554
499,Climate:h4:f2:o551,551,train,2010-07-27T00:00:00,2009-07-28T00:00:00,0,636,499,selection_fit,555
500,Climate:h4:f2:o552,552,train,2010-08-03T00:00:00,2009-08-04T00:00:00,0,636,500,selection_fit,556
501,Climate:h4:f2:o553,553,train,2010-08-10T00:00:00,2009-08-11T00:00:00,0,636,501,selection_fit,557
502,Climate:h4:f2:o554,554,train,2010-08-17T00:00:00,2009-08-18T00:00:00,0,636,502,selection_fit,558
503,Climate:h4:f2:o555,555,train,2010-08-24T00:00:00,2009-08-25T00:00:00,0,636,503,selection_fit,559
504,Climate:h4:f2:o556,556,train,2010-08-31T00:00:00,2009-09-01T00:00:00,0,636,504,selection_fit,560
505,Climate:h4:f2:o557,557,train,2010-09-07T00:00:00,2009-09-08T00:00:00,0,636,505,selection_fit,561
506,Climate:h4:f2:o558,558,train,2010-09-14T00:00:00,2009-09-15T00:00:00,0,636,506,selection_fit,562
507,Climate:h4:f2:o559,559,train,2010-09-21T00:00:00,2009-09-22T00:00:00,0,636,507,selection_fit,563
508,Climate:h4:f2:o560,560,train,2010-09-28T00:00:00,2009-09-29T00:00:00,0,636,508,selection_fit,564
509,Climate:h4:f2:o561,561,train,2010-10-05T00:00:00,2009-10-06T00:00:00,0,636,509,selection_fit,565
510,Climate:h4:f2:o562,562,train,2010-10-12T00:00:00,2009-10-13T00:00:00,0,636,510,selection_fit,566
511,Climate:h4:f2:o563,563,train,2010-10-19T00:00:00,2009-10-20T00:00:00,0,636,511,selection_fit,567
512,Climate:h4:f2:o564,564,train,2010-10-26T00:00:00,2009-10-27T00:00:00,0,636,512,selection_fit,568
513,Climate:h4:f2:o565,565,train,2010-11-02T00:00:00,2009-11-03T00:00:00,0,636,513,selection_fit,569
514,Climate:h4:f2:o566,566,train,2010-11-09T00:00:00,2009-11-10T00:00:00,0,636,514,selection_fit,570
515,Climate:h4:f2:o567,567,train,2010-11-16T00:00:00,2009-11-17T00:00:00,0,636,515,selection_fit,571
516,Climate:h4:f2:o568,568,train,2010-11-23T00:00:00,2009-11-24T00:00:00,0,636,516,selection_fit,572
517,Climate:h4:f2:o569,569,train,2010-11-30T00:00:00,2009-12-01T00:00:00,0,636,517,selection_fit,573
518,Climate:h4:f2:o570,570,train,2010-12-07T00:00:00,2009-12-08T00:00:00,0,636,518,selection_fit,574
519,Climate:h4:f2:o571,571,train,2010-12-14T00:00:00,2009-12-15T00:00:00,0,636,519,selection_fit,575
520,Climate:h4:f2:o572,572,train,2010-12-21T00:00:00,2009-12-22T00:00:00,0,636,520,selection_fit,576
521,Climate:h4:f2:o573,573,train,2010-12-28T00:00:00,2009-12-29T00:00:00,0,636,521,selection_fit,577
522,Climate:h4:f2:o574,574,train,2011-01-04T00:00:00,2010-01-05T00:00:00,0,636,522,selection_fit,578
523,Climate:h4:f2:o575,575,train,2011-01-11T00:00:00,2010-01-12T00:00:00,0,636,523,selection_fit,579
524,Climate:h4:f2:o576,576,train,2011-01-18T00:00:00,2010-01-19T00:00:00,0,636,524,selection_fit,580
525,Climate:h4:f2:o577,577,train,2011-01-25T00:00:00,2010-01-26T00:00:00,0,636,525,selection_fit,581
526,Climate:h4:f2:o578,578,train,2011-02-01T00:00:00,2010-02-02T00:00:00,0,636,526,selection_fit,582
527,Climate:h4:f2:o579,579,train,2011-02-08T00:00:00,2010-02-09T00:00:00,0,636,527,selection_fit,583
528,Climate:h4:f2:o580,580,train,2011-02-15T00:00:00,2010-02-16T00:00:00,0,636,528,selection_fit,584
529,Climate:h4:f2:o581,581,train,2011-02-22T00:00:00,2010-02-23T00:00:00,0,636,529,selection_fit,585
530,Climate:h4:f2:o582,582,train,2011-03-01T00:00:00,2010-03-02T00:00:00,0,636,530,selection_fit,586
531,Climate:h4:f2:o583,583,train,2011-03-08T00:00:00,2010-03-09T00:00:00,0,636,531,selection_fit,587
532,Climate:h4:f2:o584,584,train,2011-03-15T00:00:00,2010-03-16T00:00:00,0,636,532,selection_fit,588
533,Climate:h4:f2:o585,585,train,2011-03-22T00:00:00,2010-03-23T00:00:00,0,636,533,selection_fit,589
534,Climate:h4:f2:o586,586,train,2011-03-29T00:00:00,2010-03-30T00:00:00,0,636,534,selection_fit,590
535,Climate:h4:f2:o587,587,train,2011-04-05T00:00:00,2010-04-06T00:00:00,0,636,535,selection_fit,591
536,Climate:h4:f2:o588,588,train,2011-04-12T00:00:00,2010-04-13T00:00:00,0,636,536,selection_fit,592
537,Climate:h4:f2:o589,589,train,2011-04-19T00:00:00,2010-04-20T00:00:00,0,636,537,selection_fit,593
538,Climate:h4:f2:o590,590,train,2011-04-26T00:00:00,2010-04-27T00:00:00,0,636,538,selection_fit,594
539,Climate:h4:f2:o591,591,train,2011-05-03T00:00:00,2010-05-04T00:00:00,0,636,539,selection_fit,595
540,Climate:h4:f2:o592,592,train,2011-05-10T00:00:00,2010-05-11T00:00:00,0,636,540,selection_fit,596
541,Climate:h4:f2:o593,593,train,2011-05-17T00:00:00,2010-05-18T00:00:00,0,636,541,selection_fit,597
542,Climate:h4:f2:o594,594,train,2011-05-24T00:00:00,2010-05-25T00:00:00,0,636,542,selection_fit,598
543,Climate:h4:f2:o595,595,train,2011-05-31T00:00:00,2010-06-01T00:00:00,0,636,543,selection_fit,599
544,Climate:h4:f2:o596,596,train,2011-06-07T00:00:00,2010-06-08T00:00:00,0,636,544,selection_fit,600
545,Climate:h4:f2:o597,597,train,2011-06-14T00:00:00,2010-06-15T00:00:00,0,636,545,selection_fit,601
546,Climate:h4:f2:o598,598,train,2011-06-21T00:00:00,2010-06-22T00:00:00,0,636,546,selection_fit,602
547,Climate:h4:f2:o599,599,train,2011-06-28T00:00:00,2010-06-29T00:00:00,0,636,547,selection_fit,603
548,Climate:h4:f2:o600,600,train,2011-07-05T00:00:00,2010-07-06T00:00:00,0,636,548,selection_fit,604
549,Climate:h4:f2:o601,601,train,2011-07-12T00:00:00,2010-07-13T00:00:00,0,636,549,selection_fit,605
550,Climate:h4:f2:o602,602,train,2011-07-19T00:00:00,2010-07-20T00:00:00,0,636,550,selection_fit,606
551,Climate:h4:f2:o603,603,train,2011-07-26T00:00:00,2010-07-27T00:00:00,0,636,551,selection_fit,607
552,Climate:h4:f2:o604,604,train,2011-08-02T00:00:00,2010-08-03T00:00:00,0,636,552,selection_fit,608
553,Climate:h4:f2:o605,605,train,2011-08-09T00:00:00,2010-08-10T00:00:00,0,636,553,selection_fit,609
554,Climate:h4:f2:o606,606,train,2011-08-16T00:00:00,2010-08-17T00:00:00,0,636,554,selection_fit,610
555,Climate:h4:f2:o607,607,train,2011-08-23T00:00:00,2010-08-24T00:00:00,0,636,555,selection_fit,611
556,Climate:h4:f2:o608,608,train,2011-08-30T00:00:00,2010-08-31T00:00:00,0,636,556,selection_fit,612
557,Climate:h4:f2:o609,609,train,2011-09-06T00:00:00,2010-09-07T00:00:00,0,636,557,selection_fit,613
558,Climate:h4:f2:o610,610,train,2011-09-13T00:00:00,2010-09-14T00:00:00,0,636,558,selection_fit,614
559,Climate:h4:f2:o611,611,train,2011-09-20T00:00:00,2010-09-21T00:00:00,0,636,559,selection_fit,615
560,Climate:h4:f2:o612,612,train,2011-09-27T00:00:00,2010-09-28T00:00:00,0,636,560,selection_fit,616
561,Climate:h4:f2:o613,613,train,2011-10-04T00:00:00,2010-10-05T00:00:00,0,636,561,selection_fit,617
562,Climate:h4:f2:o614,614,train,2011-10-11T00:00:00,2010-10-12T00:00:00,0,636,562,selection_fit,618
563,Climate:h4:f2:o615,615,train,2011-10-18T00:00:00,2010-10-19T00:00:00,0,636,563,selection_fit,619
564,Climate:h4:f2:o616,616,train,2011-10-25T00:00:00,2010-10-26T00:00:00,0,636,564,selection_fit,620
565,Climate:h4:f2:o617,617,train,2011-11-01T00:00:00,2010-11-02T00:00:00,0,636,565,selection_fit,621
566,Climate:h4:f2:o618,618,train,2011-11-08T00:00:00,2010-11-09T00:00:00,0,636,566,selection_fit,622
567,Climate:h4:f2:o619,619,train,2011-11-15T00:00:00,2010-11-16T00:00:00,0,636,567,selection_fit,623
568,Climate:h4:f2:o620,620,train,2011-11-22T00:00:00,2010-11-23T00:00:00,0,636,568,selection_fit,624
569,Climate:h4:f2:o621,621,train,2011-11-29T00:00:00,2010-11-30T00:00:00,0,636,569,selection_fit,625
570,Climate:h4:f2:o622,622,train,2011-12-06T00:00:00,2010-12-07T00:00:00,0,636,570,selection_fit,626
571,Climate:h4:f2:o623,623,train,2011-12-13T00:00:00,2010-12-14T00:00:00,0,636,571,selection_fit,627
572,Climate:h4:f2:o624,624,train,2011-12-20T00:00:00,2010-12-21T00:00:00,0,636,572,selection_fit,628
573,Climate:h4:f2:o625,625,train,2011-12-27T00:00:00,2010-12-28T00:00:00,0,636,573,selection_fit,629
574,Climate:h4:f2:o626,626,train,2012-01-03T00:00:00,2011-01-04T00:00:00,0,636,574,selection_fit,630
575,Climate:h4:f2:o627,627,train,2012-01-10T00:00:00,2011-01-11T00:00:00,0,636,575,selection_fit,631
576,Climate:h4:f2:o628,628,train,2012-01-17T00:00:00,2011-01-18T00:00:00,0,636,576,selection_fit,632
577,Climate:h4:f2:o629,629,train,2012-01-24T00:00:00,2011-01-25T00:00:00,0,636,577,selection_fit,633
578,Climate:h4:f2:o630,630,train,2012-01-31T00:00:00,2011-02-01T00:00:00,0,636,578,selection_fit,634
579,Climate:h4:f2:o631,631,train,2012-02-07T00:00:00,2011-02-08T00:00:00,0,636,579,selection_fit,635
580,Climate:h4:f2:o632,632,train,2012-02-14T00:00:00,2011-02-15T00:00:00,0,636,580,selection_fit,636
581,Climate:h4:f2:o636,636,calibration,2012-03-13T00:00:00,2011-03-15T00:00:00,636,763,581,selection_fit,640
582,Climate:h4:f2:o637,637,calibration,2012-03-20T00:00:00,2011-03-22T00:00:00,636,763,582,selection_fit,641
583,Climate:h4:f2:o638,638,calibration,2012-03-27T00:00:00,2011-03-29T00:00:00,636,763,583,selection_fit,642
584,Climate:h4:f2:o639,639,calibration,2012-04-03T00:00:00,2011-04-05T00:00:00,636,763,584,selection_fit,643
585,Climate:h4:f2:o640,640,calibration,2012-04-10T00:00:00,2011-04-12T00:00:00,636,763,585,selection_fit,644
586,Climate:h4:f2:o641,641,calibration,2012-04-17T00:00:00,2011-04-19T00:00:00,636,763,586,selection_fit,645
587,Climate:h4:f2:o642,642,calibration,2012-04-24T00:00:00,2011-04-26T00:00:00,636,763,587,selection_fit,646
588,Climate:h4:f2:o643,643,calibration,2012-05-01T00:00:00,2011-05-03T00:00:00,636,763,588,selection_fit,647
589,Climate:h4:f2:o644,644,calibration,2012-05-08T00:00:00,2011-05-10T00:00:00,636,763,589,selection_fit,648
590,Climate:h4:f2:o645,645,calibration,2012-05-15T00:00:00,2011-05-17T00:00:00,636,763,590,selection_fit,649
591,Climate:h4:f2:o646,646,calibration,2012-05-22T00:00:00,2011-05-24T00:00:00,636,763,591,selection_fit,650
592,Climate:h4:f2:o647,647,calibration,2012-05-29T00:00:00,2011-05-31T00:00:00,636,763,592,selection_fit,651
593,Climate:h4:f2:o648,648,calibration,2012-06-05T00:00:00,2011-06-07T00:00:00,636,763,593,selection_fit,652
594,Climate:h4:f2:o649,649,calibration,2012-06-12T00:00:00,2011-06-14T00:00:00,636,763,594,selection_fit,653
595,Climate:h4:f2:o650,650,calibration,2012-06-19T00:00:00,2011-06-21T00:00:00,636,763,595,selection_fit,654
596,Climate:h4:f2:o651,651,calibration,2012-06-26T00:00:00,2011-06-28T00:00:00,636,763,596,selection_fit,655
597,Climate:h4:f2:o652,652,calibration,2012-07-03T00:00:00,2011-07-05T00:00:00,636,763,597,selection_fit,656
598,Climate:h4:f2:o653,653,calibration,2012-07-10T00:00:00,2011-07-12T00:00:00,636,763,598,selection_fit,657
599,Climate:h4:f2:o654,654,calibration,2012-07-17T00:00:00,2011-07-19T00:00:00,636,763,599,selection_fit,658
600,Climate:h4:f2:o655,655,calibration,2012-07-24T00:00:00,2011-07-26T00:00:00,636,763,600,selection_fit,659
601,Climate:h4:f2:o656,656,calibration,2012-07-31T00:00:00,2011-08-02T00:00:00,636,763,601,selection_fit,660
602,Climate:h4:f2:o657,657,calibration,2012-08-07T00:00:00,2011-08-09T00:00:00,636,763,602,selection_fit,661
603,Climate:h4:f2:o658,658,calibration,2012-08-14T00:00:00,2011-08-16T00:00:00,636,763,603,selection_fit,662
604,Climate:h4:f2:o659,659,calibration,2012-08-21T00:00:00,2011-08-23T00:00:00,636,763,604,selection_fit,663
605,Climate:h4:f2:o660,660,calibration,2012-08-28T00:00:00,2011-08-30T00:00:00,636,763,605,selection_fit,664
606,Climate:h4:f2:o661,661,calibration,2012-09-04T00:00:00,2011-09-06T00:00:00,636,763,606,selection_fit,665
607,Climate:h4:f2:o662,662,calibration,2012-09-11T00:00:00,2011-09-13T00:00:00,636,763,607,selection_fit,666
608,Climate:h4:f2:o663,663,calibration,2012-09-18T00:00:00,2011-09-20T00:00:00,636,763,608,selection_fit,667
609,Climate:h4:f2:o664,664,calibration,2012-09-25T00:00:00,2011-09-27T00:00:00,636,763,609,selection_fit,668
610,Climate:h4:f2:o665,665,calibration,2012-10-02T00:00:00,2011-10-04T00:00:00,636,763,610,selection_fit,669
611,Climate:h4:f2:o666,666,calibration,2012-10-09T00:00:00,2011-10-11T00:00:00,636,763,611,selection_fit,670
612,Climate:h4:f2:o667,667,calibration,2012-10-16T00:00:00,2011-10-18T00:00:00,636,763,612,selection_fit,671
613,Climate:h4:f2:o668,668,calibration,2012-10-23T00:00:00,2011-10-25T00:00:00,636,763,613,selection_fit,672
614,Climate:h4:f2:o669,669,calibration,2012-10-30T00:00:00,2011-11-01T00:00:00,636,763,614,selection_fit,673
615,Climate:h4:f2:o670,670,calibration,2012-11-06T00:00:00,2011-11-08T00:00:00,636,763,615,selection_fit,674
616,Climate:h4:f2:o671,671,calibration,2012-11-13T00:00:00,2011-11-15T00:00:00,636,763,616,selection_fit,675
617,Climate:h4:f2:o672,672,calibration,2012-11-20T00:00:00,2011-11-22T00:00:00,636,763,617,selection_fit,676
618,Climate:h4:f2:o673,673,calibration,2012-11-27T00:00:00,2011-11-29T00:00:00,636,763,618,selection_fit,677
619,Climate:h4:f2:o674,674,calibration,2012-12-04T00:00:00,2011-12-06T00:00:00,636,763,619,selection_fit,678
620,Climate:h4:f2:o675,675,calibration,2012-12-11T00:00:00,2011-12-13T00:00:00,636,763,620,selection_fit,679
621,Climate:h4:f2:o676,676,calibration,2012-12-18T00:00:00,2011-12-20T00:00:00,636,763,621,selection_fit,680
622,Climate:h4:f2:o677,677,calibration,2012-12-25T00:00:00,2011-12-27T00:00:00,636,763,622,selection_fit,681
623,Climate:h4:f2:o678,678,calibration,2013-01-01T00:00:00,2012-01-03T00:00:00,636,763,623,selection_fit,682
624,Climate:h4:f2:o679,679,calibration,2013-01-08T00:00:00,2012-01-10T00:00:00,636,763,624,selection_fit,683
625,Climate:h4:f2:o680,680,calibration,2013-01-15T00:00:00,2012-01-17T00:00:00,636,763,625,selection_fit,684
626,Climate:h4:f2:o681,681,calibration,2013-01-22T00:00:00,2012-01-24T00:00:00,636,763,626,selection_fit,685
627,Climate:h4:f2:o682,682,calibration,2013-01-29T00:00:00,2012-01-31T00:00:00,636,763,627,selection_fit,686
628,Climate:h4:f2:o683,683,calibration,2013-02-05T00:00:00,2012-02-07T00:00:00,636,763,628,selection_fit,687
629,Climate:h4:f2:o684,684,calibration,2013-02-12T00:00:00,2012-02-14T00:00:00,636,763,629,selection_fit,688
630,Climate:h4:f2:o685,685,calibration,2013-02-19T00:00:00,2012-02-21T00:00:00,636,763,630,selection_fit,689
631,Climate:h4:f2:o686,686,calibration,2013-02-26T00:00:00,2012-02-28T00:00:00,636,763,631,selection_fit,690
632,Climate:h4:f2:o687,687,calibration,2013-03-05T00:00:00,2012-03-06T00:00:00,636,763,632,selection_fit,691
633,Climate:h4:f2:o688,688,calibration,2013-03-12T00:00:00,2012-03-13T00:00:00,636,763,633,selection_fit,692
634,Climate:h4:f2:o689,689,calibration,2013-03-19T00:00:00,2012-03-20T00:00:00,636,763,634,selection_fit,693
635,Climate:h4:f2:o690,690,calibration,2013-03-26T00:00:00,2012-03-27T00:00:00,636,763,635,selection_fit,694
636,Climate:h4:f2:o691,691,calibration,2013-04-02T00:00:00,2012-04-03T00:00:00,636,763,636,selection_fit,695
637,Climate:h4:f2:o692,692,calibration,2013-04-09T00:00:00,2012-04-10T00:00:00,636,763,637,selection_fit,696
638,Climate:h4:f2:o693,693,calibration,2013-04-16T00:00:00,2012-04-17T00:00:00,636,763,638,selection_fit,697
639,Climate:h4:f2:o694,694,calibration,2013-04-23T00:00:00,2012-04-24T00:00:00,636,763,639,selection_fit,698
640,Climate:h4:f2:o695,695,calibration,2013-04-30T00:00:00,2012-05-01T00:00:00,636,763,640,selection_fit,699
641,Climate:h4:f2:o696,696,calibration,2013-05-07T00:00:00,2012-05-08T00:00:00,636,763,641,selection_fit,700
642,Climate:h4:f2:o697,697,calibration,2013-05-14T00:00:00,2012-05-15T00:00:00,636,763,642,selection_fit,701
643,Climate:h4:f2:o698,698,calibration,2013-05-21T00:00:00,2012-05-22T00:00:00,636,763,643,selection_fit,702
644,Climate:h4:f2:o699,699,calibration,2013-05-28T00:00:00,2012-05-29T00:00:00,636,763,644,selection_fit,703
645,Climate:h4:f2:o700,700,calibration,2013-06-04T00:00:00,2012-06-05T00:00:00,636,763,645,selection_fit,704
646,Climate:h4:f2:o701,701,calibration,2013-06-11T00:00:00,2012-06-12T00:00:00,636,763,646,selection_fit,705
647,Climate:h4:f2:o702,702,calibration,2013-06-18T00:00:00,2012-06-19T00:00:00,636,763,647,selection_fit,706
648,Climate:h4:f2:o703,703,calibration,2013-06-25T00:00:00,2012-06-26T00:00:00,636,763,648,selection_fit,707
649,Climate:h4:f2:o704,704,calibration,2013-07-02T00:00:00,2012-07-03T00:00:00,636,763,649,selection_fit,708
650,Climate:h4:f2:o705,705,calibration,2013-07-09T00:00:00,2012-07-10T00:00:00,636,763,650,selection_fit,709
651,Climate:h4:f2:o706,706,calibration,2013-07-16T00:00:00,2012-07-17T00:00:00,636,763,651,selection_fit,710
652,Climate:h4:f2:o707,707,calibration,2013-07-23T00:00:00,2012-07-24T00:00:00,636,763,652,selection_fit,711
653,Climate:h4:f2:o708,708,calibration,2013-07-30T00:00:00,2012-07-31T00:00:00,636,763,653,selection_fit,712
654,Climate:h4:f2:o709,709,calibration,2013-08-06T00:00:00,2012-08-07T00:00:00,636,763,654,selection_fit,713
655,Climate:h4:f2:o710,710,calibration,2013-08-13T00:00:00,2012-08-14T00:00:00,636,763,655,selection_fit,714
656,Climate:h4:f2:o711,711,calibration,2013-08-20T00:00:00,2012-08-21T00:00:00,636,763,656,selection_fit,715
657,Climate:h4:f2:o712,712,calibration,2013-08-27T00:00:00,2012-08-28T00:00:00,636,763,657,selection_fit,716
658,Climate:h4:f2:o713,713,calibration,2013-09-03T00:00:00,2012-09-04T00:00:00,636,763,658,selection_fit,717
659,Climate:h4:f2:o714,714,calibration,2013-09-10T00:00:00,2012-09-11T00:00:00,636,763,659,selection_fit,718
660,Climate:h4:f2:o715,715,calibration,2013-09-17T00:00:00,2012-09-18T00:00:00,636,763,660,selection_fit,719
661,Climate:h4:f2:o716,716,calibration,2013-09-24T00:00:00,2012-09-25T00:00:00,636,763,661,selection_fit,720
662,Climate:h4:f2:o717,717,calibration,2013-10-01T00:00:00,2012-10-02T00:00:00,636,763,662,selection_fit,721
663,Climate:h4:f2:o718,718,calibration,2013-10-08T00:00:00,2012-10-09T00:00:00,636,763,663,selection_fit,722
664,Climate:h4:f2:o719,719,calibration,2013-10-15T00:00:00,2012-10-16T00:00:00,636,763,664,selection_fit,723
665,Climate:h4:f2:o720,720,calibration,2013-10-22T00:00:00,2012-10-23T00:00:00,636,763,665,selection_fit,724
666,Climate:h4:f2:o721,721,calibration,2013-10-29T00:00:00,2012-10-30T00:00:00,636,763,666,selection_fit,725
667,Climate:h4:f2:o722,722,calibration,2013-11-05T00:00:00,2012-11-06T00:00:00,636,763,667,selection_fit,726
668,Climate:h4:f2:o723,723,calibration,2013-11-12T00:00:00,2012-11-13T00:00:00,636,763,668,selection_fit,727
669,Climate:h4:f2:o724,724,calibration,2013-11-19T00:00:00,2012-11-20T00:00:00,636,763,669,selection_fit,728
670,Climate:h4:f2:o725,725,calibration,2013-11-26T00:00:00,2012-11-27T00:00:00,636,763,670,selection_fit,729
671,Climate:h4:f2:o726,726,calibration,2013-12-03T00:00:00,2012-12-04T00:00:00,636,763,671,selection_fit,730
672,Climate:h4:f2:o727,727,calibration,2013-12-10T00:00:00,2012-12-11T00:00:00,636,763,672,selection_fit,731
673,Climate:h4:f2:o728,728,calibration,2013-12-17T00:00:00,2012-12-18T00:00:00,636,763,673,selection_fit,732
674,Climate:h4:f2:o729,729,calibration,2013-12-24T00:00:00,2012-12-25T00:00:00,636,763,674,selection_fit,733
675,Climate:h4:f2:o730,730,calibration,2013-12-31T00:00:00,2013-01-01T00:00:00,636,763,675,selection_fit,734
676,Climate:h4:f2:o731,731,calibration,2014-01-07T00:00:00,2013-01-08T00:00:00,636,763,676,selection_fit,735
677,Climate:h4:f2:o732,732,calibration,2014-01-14T00:00:00,2013-01-15T00:00:00,636,763,677,selection_fit,736
678,Climate:h4:f2:o733,733,calibration,2014-01-21T00:00:00,2013-01-22T00:00:00,636,763,678,selection_fit,737
679,Climate:h4:f2:o734,734,calibration,2014-01-28T00:00:00,2013-01-29T00:00:00,636,763,679,selection_fit,738
680,Climate:h4:f2:o735,735,calibration,2014-02-04T00:00:00,2013-02-05T00:00:00,636,763,680,selection_fit,739
681,Climate:h4:f2:o736,736,calibration,2014-02-11T00:00:00,2013-02-12T00:00:00,636,763,681,selection_fit,740
682,Climate:h4:f2:o737,737,calibration,2014-02-18T00:00:00,2013-02-19T00:00:00,636,763,682,selection_fit,741
683,Climate:h4:f2:o738,738,calibration,2014-02-25T00:00:00,2013-02-26T00:00:00,636,763,683,selection_fit,742
684,Climate:h4:f2:o739,739,calibration,2014-03-04T00:00:00,2013-03-05T00:00:00,636,763,684,selection_fit,743
685,Climate:h4:f2:o740,740,calibration,2014-03-11T00:00:00,2013-03-12T00:00:00,636,763,685,selection_fit,744
686,Climate:h4:f2:o741,741,calibration,2014-03-18T00:00:00,2013-03-19T00:00:00,636,763,686,selection_fit,745
687,Climate:h4:f2:o742,742,calibration,2014-03-25T00:00:00,2013-03-26T00:00:00,636,763,687,selection_fit,746
688,Climate:h4:f2:o743,743,calibration,2014-04-01T00:00:00,2013-04-02T00:00:00,636,763,688,selection_fit,747
689,Climate:h4:f2:o744,744,calibration,2014-04-08T00:00:00,2013-04-09T00:00:00,636,763,689,selection_fit,748
690,Climate:h4:f2:o745,745,calibration,2014-04-15T00:00:00,2013-04-16T00:00:00,636,763,690,selection_fit,749
691,Climate:h4:f2:o746,746,calibration,2014-04-22T00:00:00,2013-04-23T00:00:00,636,763,691,selection_fit,750
692,Climate:h4:f2:o747,747,calibration,2014-04-29T00:00:00,2013-04-30T00:00:00,636,763,692,selection_fit,751
693,Climate:h4:f2:o748,748,calibration,2014-05-06T00:00:00,2013-05-07T00:00:00,636,763,693,selection_fit,752
694,Climate:h4:f2:o749,749,calibration,2014-05-13T00:00:00,2013-05-14T00:00:00,636,763,694,selection_fit,753
695,Climate:h4:f2:o750,750,calibration,2014-05-20T00:00:00,2013-05-21T00:00:00,636,763,695,selection_fit,754
696,Climate:h4:f2:o751,751,calibration,2014-05-27T00:00:00,2013-05-28T00:00:00,636,763,696,selection_fit,755
697,Climate:h4:f2:o752,752,calibration,2014-06-03T00:00:00,2013-06-04T00:00:00,636,763,697,selection_fit,756
698,Climate:h4:f2:o753,753,calibration,2014-06-10T00:00:00,2013-06-11T00:00:00,636,763,698,selection_fit,757
699,Climate:h4:f2:o754,754,calibration,2014-06-17T00:00:00,2013-06-18T00:00:00,636,763,699,selection_fit,758
700,Climate:h4:f2:o755,755,calibration,2014-06-24T00:00:00,2013-06-25T00:00:00,636,763,700,selection_fit,759
701,Climate:h4:f2:o756,756,calibration,2014-07-01T00:00:00,2013-07-02T00:00:00,636,763,701,selection_fit,760
702,Climate:h4:f2:o757,757,calibration,2014-07-08T00:00:00,2013-07-09T00:00:00,636,763,702,selection_fit,761
